Profile,t_lifeweek,t_numberofdeath
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,17,1
Profile_6b,50,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,23,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,28,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,20,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,2,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,49,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,33,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,29,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,50,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,44,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,35,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,21,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,12,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,39,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,19,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,15,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,30,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,33,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,29,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,11,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,42,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,41,1
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
Profile_6b,52,0
